exprid,N10000M50eps10alpha50_Time,N10000M50eps10alpha50_NC,N10000M50eps10alpha50_MM,N10000M50eps10alpha70_Time,N10000M50eps10alpha70_NC,N10000M50eps10alpha70_MM,N10000M50eps10alpha90_Time,N10000M50eps10alpha90_NC,N10000M50eps10alpha90_MM,N10000M50eps15alpha50_Time,N10000M50eps15alpha50_NC,N10000M50eps15alpha50_MM,N10000M50eps15alpha70_Time,N10000M50eps15alpha70_NC,N10000M50eps15alpha70_MM,N10000M50eps15alpha90_Time,N10000M50eps15alpha90_NC,N10000M50eps15alpha90_MM,N10000M50eps20alpha50_Time,N10000M50eps20alpha50_NC,N10000M50eps20alpha50_MM,N10000M50eps20alpha70_Time,N10000M50eps20alpha70_NC,N10000M50eps20alpha70_MM,N10000M50eps20alpha90_Time,N10000M50eps20alpha90_NC,N10000M50eps20alpha90_MM,N10000M100eps10alpha50_Time,N10000M100eps10alpha50_NC,N10000M100eps10alpha50_MM,N10000M100eps10alpha70_Time,N10000M100eps10alpha70_NC,N10000M100eps10alpha70_MM,N10000M100eps10alpha90_Time,N10000M100eps10alpha90_NC,N10000M100eps10alpha90_MM,N10000M100eps15alpha50_Time,N10000M100eps15alpha50_NC,N10000M100eps15alpha50_MM,N10000M100eps15alpha70_Time,N10000M100eps15alpha70_NC,N10000M100eps15alpha70_MM,N10000M100eps15alpha90_Time,N10000M100eps15alpha90_NC,N10000M100eps15alpha90_MM,N10000M100eps20alpha50_Time,N10000M100eps20alpha50_NC,N10000M100eps20alpha50_MM,N10000M100eps20alpha70_Time,N10000M100eps20alpha70_NC,N10000M100eps20alpha70_MM,N10000M100eps20alpha90_Time,N10000M100eps20alpha90_NC,N10000M100eps20alpha90_MM,N10000M200eps10alpha50_Time,N10000M200eps10alpha50_NC,N10000M200eps10alpha50_MM,N10000M200eps10alpha70_Time,N10000M200eps10alpha70_NC,N10000M200eps10alpha70_MM,N10000M200eps10alpha90_Time,N10000M200eps10alpha90_NC,N10000M200eps10alpha90_MM,N10000M200eps15alpha50_Time,N10000M200eps15alpha50_NC,N10000M200eps15alpha50_MM,N10000M200eps15alpha70_Time,N10000M200eps15alpha70_NC,N10000M200eps15alpha70_MM,N10000M200eps15alpha90_Time,N10000M200eps15alpha90_NC,N10000M200eps15alpha90_MM,N10000M200eps20alpha50_Time,N10000M200eps20alpha50_NC,N10000M200eps20alpha50_MM,N10000M200eps20alpha70_Time,N10000M200eps20alpha70_NC,N10000M200eps20alpha70_MM,N10000M200eps20alpha90_Time,N10000M200eps20alpha90_NC,N10000M200eps20alpha90_MM,N10000M500eps10alpha50_Time,N10000M500eps10alpha50_NC,N10000M500eps10alpha50_MM,N10000M500eps10alpha70_Time,N10000M500eps10alpha70_NC,N10000M500eps10alpha70_MM,N10000M500eps10alpha90_Time,N10000M500eps10alpha90_NC,N10000M500eps10alpha90_MM,N10000M500eps15alpha50_Time,N10000M500eps15alpha50_NC,N10000M500eps15alpha50_MM,N10000M500eps15alpha70_Time,N10000M500eps15alpha70_NC,N10000M500eps15alpha70_MM,N10000M500eps15alpha90_Time,N10000M500eps15alpha90_NC,N10000M500eps15alpha90_MM,N10000M500eps20alpha50_Time,N10000M500eps20alpha50_NC,N10000M500eps20alpha50_MM,N10000M500eps20alpha70_Time,N10000M500eps20alpha70_NC,N10000M500eps20alpha70_MM,N10000M500eps20alpha90_Time,N10000M500eps20alpha90_NC,N10000M500eps20alpha90_MM
77,7.9759402139999995,-127.7069126766213,0.44633453082875946,11.339776837,-124.84391258156414,0.4512768819507027,27.25270975,-126.05587289183454,0.44344075578475184,7.858739494000001,-125.92073314669199,0.44724578264632386,11.126712577000001,-125.05939578200095,0.4550281666415101,26.315981914,-124.72912062961913,0.45176891785420414,8.308772829,-124.82723240345688,0.4505486421486543,11.319596297,-125.30669479073599,0.4494488405794468,26.059306964999998,-125.01201747508223,0.44976204271456943,8.215147500999999,-126.52262403017643,0.45158592789811836,11.049941912,-125.89862903877763,0.4420485248938455,25.006934881,-125.70218913593379,0.44882762685538047,8.055240085000001,-125.33460663344887,0.44581382042267204,11.299693471000001,-125.01804731369238,0.45101807791618864,26.697035792999998,-124.88468912149287,0.45167736567787714,7.278733544,-125.81600948943843,0.4597857048800495,12.40845692,-125.17788606272347,0.4458002320954758,26.892276253,-124.96975652345637,0.45117706582837186,7.902054881,-125.42776278743936,0.4415766712526903,11.769426459,-125.33533096069237,0.44081573951923847,28.155884875,-125.30158870723817,0.45132848699946904,7.235310303,-125.99823010363156,0.44957062315075347,11.732830413,-125.49120154714798,0.4532509254406784,28.789124869000002,-125.41316671771435,0.44910612517591403,8.947485833,-126.21103433608249,0.4490393833339402,12.496721287,-125.09538711698428,0.4424325902174211,27.039168183,-125.35147307595916,0.453322516111961,8.337438244,-140.39219194276123,0.4402312310816655,11.500377666,-139.16476089630203,0.4282403341601614,25.565116418000002,-129.35179240813693,0.4533128997261231,8.183336581999999,-125.83166234712039,0.425085775965375,11.638900662000001,-125.95045299913549,0.4485621121285999,28.391311119,-126.98863488971668,0.4410424946674416,8.340180368,-126.73328607889937,0.4568587391862833,12.741766179,-127.64784777025882,0.4462398627433463,27.348408922,-125.89990402071152,0.45298856246847263
78,8.193329424,-126.31363956294905,0.4486595151557679,10.974128587,-125.30918166611589,0.4419343451647474,25.915118494,-124.93694698745091,0.45089684534793356,8.303184408,-127.04720122859851,0.4461013347614382,10.981107004,-125.62382561251677,0.449416645286015,26.246813283,-125.73992671414248,0.4484556185914544,8.190500329999999,-125.14823177270733,0.44391204732111816,12.800010288000001,-125.81259482239169,0.442113715313411,27.161424966,-125.02986505323605,0.4462983329610501,8.089691217,-126.106868764348,0.4409648483289489,12.545895752,-125.57450855592025,0.456244297670831,26.096707964000004,-125.26602026112678,0.4510878678711847,8.201279751,-125.53727716279525,0.4513897838827363,11.988341751,-125.48779874499562,0.4494081507696075,26.625305786000002,-125.72198537527962,0.44727254773663916,7.763068165,-126.67562075333441,0.4508805199562089,12.405634086,-125.64631422924873,0.4506664698088276,27.418751334000003,-125.69905132355538,0.45125887786010344,8.125430877,-126.08986340867781,0.44647428159714925,12.437333293,-125.21825983635473,0.44549965126902635,24.807883488999998,-125.41663386847895,0.43996188837205136,7.471667791,-126.37995957184148,0.4508678506740169,12.13848349,-125.44917251048027,0.44991229991319354,26.636662955,-125.72483813110144,0.4514978691690035,8.494816498,-124.33539863984534,0.4533419774385395,11.749414544999999,-125.86220179784263,0.44993571241032243,26.396766956,-125.5640091730381,0.4459086434558399,7.9653447459999995,-134.37148486787612,0.4679947322666984,11.853489044,-134.20514220301888,0.43335595271882466,25.181832709000002,-126.8592660185993,0.46114437169407774,7.294562537999999,-129.90107686791072,0.44612990132781727,12.541962037000001,-128.76818400627943,0.4653808065361186,26.304099037,-126.29405325716603,0.43292505260054426,8.815596337,-127.26955994452003,0.4412837566579503,12.920554799000001,-125.20395107830808,0.43745815421782797,27.308028622000002,-125.80609298389821,0.4491965103294106
79,7.829757794,-124.59540975524052,0.44900809678941983,11.248762951,-125.43327557015861,0.45207097188133194,24.998955459,-125.49589345291102,0.45058208425460033,8.221993622,-125.53500054052223,0.4445580710852095,10.929926371,-125.47455408682092,0.44915300334348074,26.886778005,-126.13907675558261,0.45423258219410684,8.409624163,-125.83292266386452,0.44438012491614465,12.153168131000001,-125.97516236021607,0.452084049640691,26.115835754,-125.75791112589934,0.44963282190014503,7.4459196620000005,-125.84601419896319,0.45341918356412114,11.357429909,-125.92436157341083,0.45126106142231837,25.523931123,-125.27170498514509,0.45006560640435445,7.7036098740000005,-125.90103270757575,0.4517908254747248,12.473565579,-124.72718938198659,0.4531885540386621,25.609796453,-125.450220922612,0.4432349175354818,8.182929299,-125.16853153561362,0.4458457283261086,11.868406039,-125.3444395229671,0.4533036993085508,26.426759338,-126.15523990058358,0.45834635484192404,7.361607370000001,-124.5695408692903,0.4471238650493063,12.236486868,-125.12415876855364,0.4562183836663405,26.849297376,-125.94303549073405,0.45081676397467035,7.382317915,-125.73167862204829,0.4482232411060661,11.482390663999999,-125.13115664361915,0.4531988576129329,29.650915164000004,-125.34023969993547,0.44636776310012083,8.177807125,-126.75161731891754,0.4498397042336826,11.776372416000001,-125.33001695579634,0.4489514070224895,28.213042953,-125.32806503642796,0.4499918981713163,7.6031330850000005,-135.6994858459503,0.3880548336886477,12.087409285,-128.99913273288274,0.44801631369983586,25.912970712,-131.2947224490763,0.4420049918471767,7.839503916,-132.63895372725946,0.4397461644214481,11.462384666,-125.09085752347366,0.44767239307300455,26.709688713,-127.00774527318552,0.4511256709810775,8.363271215,-127.1748374912854,0.44269091676858574,12.850634165999999,-126.24478121519104,0.4360257791459137,28.396083839000003,-125.49625562142879,0.4439018884721382
80,7.592684251,-127.55660226307481,0.45782185311753276,11.240699959999999,-125.87739124077792,0.44514586699063385,25.439032578,-125.98394079118377,0.4497037756055764,7.665490419,-126.08745064113877,0.44747899431063054,11.304824795,-126.43659410595012,0.4549417825185216,26.567406582999997,-125.43947882293116,0.4479677106160431,8.09715121,-125.64578118195517,0.44598101205477847,11.313519959999999,-125.72679585852956,0.4509815285092398,30.373633679,-125.06882165678967,0.4490836619289042,7.683824627,-126.58655695287567,0.4486108886163651,10.90490158,-125.90669732732849,0.4581561029790403,25.399328582,-125.85143953826932,0.4555097232012574,7.1648974569999995,-125.4259305799543,0.4555647137666975,11.28162096,-124.69242071762798,0.4511494746154716,24.957988788999998,-125.71349073248025,0.44766519232172,8.337307801,-125.36971276091172,0.4503894119781443,11.791200919,-125.58155861350801,0.4494991584504773,26.570463289000003,-124.80591097876818,0.452806428421507,7.793071218000001,-126.95758376234467,0.46455578658734,10.846154321999999,-125.89887901782001,0.4336202179267157,26.181817871,-124.79060028781295,0.45105877638463054,7.477548627,-124.27943847179813,0.45131749983816355,11.88812929,-125.2927884092768,0.45436784517501316,28.415678954999997,-125.3164963377679,0.4411428997032108,8.200807245,-125.8301318174982,0.4493959450135746,11.413620337,-126.11474065345513,0.45391299749898634,32.250217713,-125.1010089587706,0.45251322738135236,7.802682128,-138.3857095004056,0.413464901179354,12.11450638,-136.7756900575418,0.4066393829337628,25.92225309,-130.75816103591825,0.4473838820755075,7.458873246,-131.87231135098128,0.44209922825765274,11.358602497,-122.60429614657932,0.44963155810796507,29.734014253,-127.12181325515228,0.4476102314922856,8.809017377,-127.78767228639205,0.44646253354998966,12.478960664,-125.83530399190234,0.4358978544162074,28.364301095,-125.73859796340227,0.4494490737721179
81,10.186841761,-126.43357081222206,0.45529637225938346,13.352271413,-124.91560840267138,0.4489682749992189,23.779047120999998,-126.56268277294981,0.44909218936704376,9.858298087000001,-125.38375700528957,0.445730578752319,12.954877429,-125.81712014336838,0.448743940897563,22.852399982999998,-126.52382021182048,0.44674784073115614,10.277395984,-125.48346596084511,0.4519634163780661,13.762682301999998,-126.11362084739687,0.45158295550221794,24.571877372,-125.11057375883355,0.45230967953020385,10.095591962,-124.97465540070858,0.44439951343370954,13.586616623,-124.67227566862009,0.4481619527894415,23.061909393,-125.45746170890554,0.45134487246876426,9.799329376000001,-126.9207437784556,0.45081297685910726,14.047863245,-126.16945666984753,0.44782411328915983,22.412042201000002,-124.95894981902082,0.4449911365234755,10.215750218,-125.44995582335714,0.45448447056667385,13.778292894,-125.92397801759425,0.449430868858142,22.8500926,-125.98672781449115,0.4469986875418064,9.870065189,-126.91023637484354,0.44115198393354105,14.316418707,-125.8360855974886,0.4502090626081474,22.673018189,-125.97355873867417,0.4518564944650857,10.790899419,-125.76061577169934,0.44880905898665147,13.281302982,-126.4378405854377,0.453759018405931,23.400402872,-125.58921414048304,0.45405349745600554,10.213945747,-126.059561849662,0.44563573708317733,13.129338958,-125.49845201639228,0.45492121593232593,23.421093163,-125.28922135429355,0.4602944145991038,9.597193666999999,-139.10226331232155,0.3947371820885145,12.923566746999999,-133.38431823489105,0.43904391862111447,24.504834686,-129.5530733219396,0.45301004528499367,10.425311378,-131.7851123963597,0.433183932122328,13.705190128000002,-129.24999357586262,0.4381766290404031,24.580097957,-125.0440767034625,0.44157805710527487,10.06127696,-126.51703098633358,0.4372105968747043,13.895460967,-125.84850940468237,0.45391382270536684,24.866138258,-125.53824053201734,0.4440833406078997
82,7.645762949,-127.62530541557184,0.44865929558632156,11.592433496,-126.12201897638563,0.44756401448265803,23.934707504,-125.17039764771023,0.4432381133905201,8.177500713,-125.95803557447161,0.4491363030046233,10.572251991000002,-125.74108032628271,0.45256347118561957,23.209488528999998,-125.88551487760299,0.45407330780580457,8.416690037,-125.97434919312882,0.4521716476000548,11.625747038,-125.35322858695137,0.4473838588337645,25.129623328,-124.92995738188795,0.448712295571631,7.474981082,-126.71854863561842,0.4520726410937657,11.214977058,-125.51427479925343,0.45560837227950585,23.648989112000002,-125.61369776176406,0.44778773478253053,7.559551667999999,-124.72173856676889,0.45005460083578575,11.986103301,-125.91193465813926,0.4549699621211951,22.584576956,-125.67771108276285,0.4490253706982863,7.5254269570000005,-126.23037646075782,0.44408668051594036,11.646457917,-125.94887235544238,0.451401472183819,23.706878798,-125.18453501334139,0.452980288833737,7.936695503,-126.78279259996748,0.45200940749671475,11.42175096,-125.03838457835771,0.4520938224065687,22.24459513,-125.38048341778156,0.45814306510245545,8.160987501,-125.48627601151018,0.4507371895700952,11.51883875,-125.21883177650341,0.4444691046880618,25.081162288,-125.07876819263862,0.4566048187584517,7.970379165000001,-125.16519458975225,0.44675924045809656,11.614442656000001,-125.47477720110125,0.4505370080094744,25.138204756,-125.64046176213704,0.44960242708667364,7.22052233,-140.39454423125878,0.40197918109069847,11.661945163,-136.03928951077546,0.4761535101086418,24.630333791,-130.79136642854667,0.43815249426764236,8.217620207,-126.38683500393732,0.44257197091577416,12.571136929000001,-129.01707662552099,0.43844825099907186,24.994533338,-126.96456498483874,0.45672616431522567,8.003262130000001,-126.8746280612043,0.44652060104628405,12.629336448,-126.0987103358828,0.4332811035915823,25.935826968,-125.42455403153487,0.44767976909438356
83,8.131324801,-126.12699302702902,0.4535448542192395,12.745395875,-125.37553286062874,0.4462791819634174,29.51871613,-125.43935906005991,0.44743293069943596,8.599252126,-125.26749947787697,0.4463234571119483,11.491140663,-125.20586540561581,0.4575385707959605,28.342338828000003,-126.56001628385606,0.44673392094445885,8.379452203000001,-123.69174129841551,0.443267926704963,11.85922862,-126.61491922334733,0.4505377781706774,30.123848245,-125.69840368105059,0.4489480169529607,8.45158691,-125.41561395349243,0.4550622767478755,11.473179298,-125.59790448974579,0.4464655116680489,27.958677176,-125.80846862674511,0.44707481217897893,8.153743377,-125.53915866471539,0.45202231428517425,12.235119547,-126.06301856257097,0.4471852250448967,27.613781374000002,-125.8796718447088,0.4482106439524107,7.590088536,-125.86161202468017,0.45107034898595244,12.803849416999999,-125.217208732697,0.4502931615261968,28.481218827,-125.56379286753437,0.45040258232240565,8.284894043,-127.83393679820142,0.4424037704173838,11.52179478,-125.33674935689045,0.4540664247544362,28.173084836,-125.99270199357458,0.4547297009147825,8.551544253000001,-125.180584134337,0.45627957746170666,11.380403715,-125.45900194296316,0.45150967942551645,26.270221549,-126.05530388405573,0.45693473811815216,8.700089926999999,-125.94677639715027,0.4514300634938576,12.210683079999999,-125.13731554839103,0.45356160537387713,28.935336957,-125.3518226357424,0.4509987916890864,7.625793332999999,-134.80720176164564,0.41551290720350326,11.574457706999999,-133.9757481363844,0.4549387477940433,29.060186541,-131.40409472073262,0.4590658329062972,8.567966,-126.99777890627125,0.40679717311903363,11.235384870999999,-126.86759910955257,0.4298396341476718,27.719186461000003,-125.14508764800999,0.4397592395994183,8.444828547,-128.27220458454755,0.44224386119662107,12.685302711,-125.81535948878093,0.4528687683843301,29.695899211,-125.42464080038262,0.4532879401002967
84,7.851992789,-126.60757337487574,0.4519877575789336,11.932735116,-126.0962705925969,0.44499881433251265,27.632081835,-125.483068268491,0.448892407549243,8.291332078,-124.13912082195289,0.4515789559163046,11.391982791,-124.85855669121186,0.4494930965524614,26.184358007,-125.75530625961899,0.44681206750419267,8.137825792000001,-125.35615764444073,0.44713571700464416,12.243366282,-125.52194902358906,0.4508653640308082,25.445693593999998,-125.82857541987457,0.44823436083396784,7.378439287,-125.25897261037775,0.4510610438948637,11.599367211,-124.87590751730743,0.4423256207492542,26.557278338,-125.84518406467616,0.44506683900557575,8.428565365999999,-125.05006136093262,0.44791123160578006,11.838136169,-125.80341249766691,0.45305953974105373,25.942708251,-125.27150339819497,0.4434085505192016,7.879036338,-125.39586745685529,0.4540407787392694,11.967416877,-125.33218565535697,0.4540890940905521,25.763380248,-125.27099553559859,0.44798493617221413,7.571542841,-127.13966969174274,0.4530363409124207,11.747262924,-124.65155768032143,0.4502296127310985,25.836030009,-125.10466665825065,0.4411223468677819,7.9681244609999995,-125.36617923003826,0.45527335107520567,11.539014167000001,-125.08111485247744,0.45237062892345525,25.910836466,-125.00941695155302,0.45107161472136564,8.221073876,-125.74530858563469,0.44795159299401976,11.643350796,-125.58450507628551,0.4519108093867802,26.804836024,-125.31354044307372,0.44883491777003093,7.6283105419999995,-138.85248483435097,0.4113922002621849,11.250401502,-127.56769641988134,0.436359096581206,26.207053295,-125.34428376415083,0.4229593679716502,8.163053846,-127.43706472643963,0.4463107741019801,11.427064501,-125.95147073781536,0.4602075722929767,26.14173133,-124.8316952176647,0.45947442303514086,8.193718253,-126.66567539986326,0.43920357073896965,12.712081665,-124.03206299585636,0.44715056358492666,27.037511255000002,-124.85912016789547,0.4523780957435196
85,8.772131214,-126.82600052519209,0.4472379739140089,11.224920093,-125.03077037507012,0.4445717929764954,24.285413376,-124.87863515407375,0.4469440614595365,8.746493551,-125.50562068283209,0.4538197443730745,10.700750953,-125.72659746757341,0.4543053722883282,27.710134837,-125.19696075258602,0.45313823288385513,7.820356832000001,-124.86686112545394,0.4503297274933271,12.589283462000001,-126.68524773292111,0.4466825672758654,28.866974834000004,-125.04663427026378,0.4558383305617033,7.42966374,-125.3269754615367,0.447796902938762,10.897903459,-126.49824907577457,0.44114282376190217,24.756118047,-124.890733375814,0.4519903463023943,7.4952359170000005,-126.66805092705285,0.44572536910498556,11.822592248,-126.46669841241048,0.45169636439235034,25.559355121,-125.16437177268544,0.4549777043672534,8.867770618000002,-126.47395090414284,0.44568509429515135,12.126131418,-124.93342443497549,0.44325862093432755,26.672721823,-125.22563839282584,0.4479602580095102,7.83054671,-126.10446874143585,0.44257872693569145,11.66482113,-126.73946499351963,0.44508308491455895,25.934276625,-125.8220263409613,0.4559274739512598,7.893802877000001,-125.34328885029454,0.4548600219241232,11.099094088000001,-124.87076084591105,0.44718796372574,26.557342577,-125.38152449572927,0.45017180256646805,8.788340373999999,-125.2765044281021,0.44523721750002265,11.981076877,-125.40407136070714,0.4533014154982815,28.08730171,-125.41804336984336,0.4435365262653523,7.867555419,-137.94844531780853,0.43683737919811894,11.329053586999999,-136.08755044762924,0.40009600504336534,26.078230368,-130.62577230012207,0.4923731173127285,7.935603537,-128.76901864756624,0.43454094363205276,11.228612504,-125.52316556270631,0.437632275715248,26.346820087999998,-125.82838397099668,0.4646390490360466,8.596164866,-125.35905699640873,0.44799242412303075,12.995986917,-127.30462343135713,0.442728711477843,26.274240161999998,-125.79828721681174,0.4536412823994449
86,8.206561366999999,-126.00220462130339,0.4441838526553368,11.801372986,-126.54376947602518,0.4593880958681201,27.702421373,-125.35158839456963,0.451066499166896,8.487813373,-127.09948021193551,0.44082921129283864,10.925177828999999,-126.67360300921902,0.4419482146300459,26.740212491,-125.71364838717602,0.44715513241749166,8.229991376,-125.99496559919585,0.4483820613470204,12.253225594,-126.09886471846184,0.4531696955531479,26.739735421,-125.64289636216189,0.4481380885315803,7.688178407,-125.56607021051614,0.44883606466180237,10.688434998,-125.89824643641268,0.44555538644760995,27.141517293,-125.65799695859478,0.44287075994463804,8.374668538,-126.59268169795592,0.4492973298885872,11.725746457,-125.70918624510246,0.4468243682190455,25.643901800000002,-125.14995633571768,0.4496479477541052,8.270356667000001,-125.86750928092246,0.44821343668859653,11.498363956,-125.56330462966073,0.4446470769817296,25.820588956,-126.17323969458373,0.44936131632625453,7.832704255,-128.36106902779866,0.44657296993835116,11.048281418,-126.61714611467261,0.4523699455461469,25.613787833000004,-125.43265012231358,0.4550011512610556,7.641386454000001,-125.26868454042476,0.4439968045857732,11.281193965,-125.75711546095158,0.4480003530191518,25.837154534999996,-124.49233221452512,0.4541159649562226,7.960079373000001,-125.44545250265928,0.4484260492354689,12.165891663,-125.70106383443515,0.4518234299687862,29.596569257999995,-125.75366248596352,0.44371187703359255,8.045410724,-130.62581952919916,0.48671490058840877,10.656900997000001,-134.71894593147812,0.410375155126838,25.70667946,-127.49643859187267,0.4301765139687093,8.022715177,-127.1740097181884,0.46022696052344547,11.930355836,-127.20454371072604,0.46446905863987653,26.224099344,-126.88833923615223,0.45129134136770205,8.450376299,-126.9232623501692,0.44278389245615946,12.416500169,-125.94998469059698,0.4456865640216251,29.745335158000003,-126.11016001293758,0.4539486868486482
87,7.899777711,-126.87188611403519,0.4507848914766983,11.886216748,-125.73811111113513,0.4560911541386921,26.667995988999998,-125.58061916131183,0.44343482062360273,7.94431637,-126.1329566085702,0.4477085778563109,10.721471733,-125.88568478872386,0.4445155186212148,29.280408808999997,-126.05733950305101,0.45152058242347337,8.666955585,-126.17245697278133,0.45750291146647204,12.134565576,-125.79982114542752,0.4482641025045044,28.498570506,-125.75906602110891,0.4499498390784178,7.581068036,-124.93774403044353,0.44585582944777724,11.170672885,-125.86768823905608,0.4478972460893751,25.581975161,-125.40318530965627,0.449150054616798,7.875960336,-127.03026270907397,0.4537450235210586,10.986473219,-125.4117638894247,0.4513657755273961,25.329416332,-125.35317879751464,0.44825011835825235,7.945941704999999,-125.31452396582216,0.45616174714710683,11.723656132,-125.78265455092898,0.4544907013113608,26.947187666,-125.50621100872014,0.4484750010439355,8.045362206,-128.5627197156682,0.45525321888852144,11.968522085,-127.12522958067558,0.4519825718879072,26.670100781,-125.30818011608866,0.4574228523317469,7.708325128,-125.69805271533552,0.4423832664762798,11.404221088,-125.63928312716884,0.4488304906637572,27.781563084,-124.7818852601959,0.4494318582331637,8.471194955,-125.99813026000592,0.45355237869345666,11.620263784,-126.03206655377264,0.4435335644960288,26.15574304,-125.53747597455194,0.45006387445499774,7.253039039,-132.00252521017822,0.39977887213693863,11.148995754000001,-138.9935714914575,0.4260357725392282,25.075104877999998,-130.24745605001885,0.4543048095487053,7.549676251999999,-130.0854552852104,0.4434896470346027,12.195964753,-125.49243095556874,0.46818645786955565,24.928538665,-128.14137107230312,0.4609036722005164,8.733901042000001,-123.17337448540397,0.45984643258353486,12.697622125999999,-123.96092661426218,0.44032850929447154,27.819338917000003,-125.48005370945313,0.44935882881613953
88,8.446796804,-126.21348121340105,0.4467736822141827,11.107290872,-126.4713885126551,0.451778192955061,25.827936538,-124.90056397587728,0.4470032947440796,7.558300502,-125.17136422422094,0.4417893218711385,10.965024839,-126.40502434055,0.4428284797663792,28.716123872,-125.31197306059777,0.44804016765073285,8.132614502,-126.4549732909733,0.4537781185600101,12.150730886,-126.01199710079969,0.44759061537737377,27.449018665,-125.97491476181105,0.45249356676192876,7.183202957000001,-125.04916548048413,0.45342413178095553,11.267272747,-124.49337318098024,0.4404029401298609,26.166386998,-125.86259013684963,0.4457178893420062,8.436985958,-125.74689402732406,0.44956562173105696,11.319299395000002,-126.41561378773953,0.4533476080759164,26.103762092,-125.17815511747071,0.4513486158101513,7.743846541,-125.12391714715199,0.4511586650122588,12.826828710000001,-126.02673277663477,0.44990130301571196,26.946676162,-125.368113135957,0.45088882212412396,8.025951658,-126.90683023881442,0.4443798818428576,11.427598921000001,-124.47982117402218,0.4485497373658268,25.829023375,-126.1070633363563,0.444823689332426,7.470955709,-125.44203441480514,0.4511222808446589,11.65600104,-124.93050733714625,0.45892511608493547,25.406060202,-124.98179502717284,0.4477250329047525,8.353453997999999,-124.92206090967863,0.45248543664738755,12.636190506,-125.3321550779211,0.45102901048665495,30.362552749000002,-125.8839668675656,0.4487981203323749,8.059441422999999,-138.3600158096875,0.3789422762006623,11.104227631,-137.50569635519827,0.4222055553840889,24.649878823999998,-126.96126618806788,0.4561105543184232,8.085386751,-128.82745995180105,0.44360409640285725,12.653612338,-125.73119958390866,0.4541942307173684,26.196581488,-127.25604848595025,0.4542978989964343,8.350110419,-127.11066816455146,0.4458133345685004,12.608599417,-126.0821304623774,0.43747023020458065,25.977091784,-126.50647425802302,0.45463051431034274
89,8.349472835,-125.4155311683543,0.4540135882663669,11.609013348000001,-125.93789187640171,0.4561600292785994,27.65431083,-125.43036158371973,0.44770892159020825,8.102303998,-125.28310652128778,0.4425718183233008,11.387539503,-124.56428112507288,0.4481358052675125,26.97537421,-125.71800546237783,0.4484937877648273,8.185289753000001,-124.79466927563182,0.4502589912042639,12.457486585,-126.8480519003347,0.4475351127723302,26.540824548,-125.86268428887792,0.44871076472452165,7.307622541,-127.51612331754986,0.4500985877160334,11.794348132000001,-125.87673197244595,0.44738889933766623,27.016471015,-125.03711382558404,0.4500997652354469,7.832293498,-125.3813890350524,0.451181317585987,11.485572709,-125.7187775363116,0.44451053828804554,25.948512326,-126.06553940508009,0.45210412543682565,8.481535406,-126.26660298414326,0.44557030953038884,12.069055745,-125.29182156720601,0.44967517276037294,27.297267369,-125.86870701291612,0.44661402765371805,8.048878749,-124.57769355104202,0.45040485275841136,11.469068799,-126.90408003186614,0.4396087943164828,25.310746246,-124.89055470952741,0.4479646269671087,7.631185297,-124.93008966777234,0.4501719972037242,11.928127327999999,-125.58640175392317,0.44275364898821173,26.343509123,-125.68018666782999,0.44984703533409276,8.617731906,-125.52599145867862,0.44719223628028604,12.402535671999999,-125.38097985975814,0.4513713861655475,26.523230955000002,-125.56052746110248,0.4498833800730949,7.964060625,-136.23144793035337,0.42879803741733025,11.323231924,-130.9865268066009,0.45955054721801375,25.220029707,-128.3333100101502,0.4488838338794823,8.392725572,-123.51032777393056,0.4196742002416411,11.664874080999999,-126.35427670302414,0.4551337419749482,26.983121794,-124.1962806654331,0.44548667587256496,8.911088496,-124.53097081449937,0.4436775001785215,12.405902586,-123.33319978844504,0.4510095978957792,27.627985799999998,-126.02690626777012,0.4524436289626947
